arrival_time,dis,vehicle_id
2019/1/1 10:04,19.80024,496641415915_3
2019/1/1 10:08,21.12827,496641415915_3
2019/1/1 12:38,0,496641415915_5
2019/1/1 12:41,1.32358,496641415915_5
2019/1/1 12:43,2.23103,496641415915_5
2019/1/1 12:47,2.83657,496641415915_5
2019/1/1 12:50,3.50861,496641415915_5
2019/1/1 12:53,4.18638,496641415915_5
2019/1/1 12:56,4.91402,496641415915_5
2019/1/1 12:59,5.72472,496641415915_5
2019/1/1 13:03,6.64341,496641415915_5
2019/1/1 13:04,7.05932,496641415915_5
2019/1/1 13:07,7.92201,496641415915_5
2019/1/1 13:10,9.30669,496641415915_5
2019/1/1 13:15,10.32271,496641415915_5
2019/1/1 13:18,11.79302,496641415915_5
2019/1/1 13:20,12.20109,496641415915_5
2019/1/1 13:22,12.95712,496641415915_5
2019/1/1 13:27,13.65437,496641415915_5
2019/1/1 13:32,14.32924,496641415915_5
2019/1/1 13:33,15.07501,496641415915_5
2019/1/1 13:38,16.71311,496641415915_5
2019/1/1 13:41,18.3731,496641415915_5
2019/1/1 13:43,19.80024,496641415915_5
2019/1/1 13:47,21.12827,496641415915_5
2019/1/1 17:26,0,496641415915_7
2019/1/1 17:30,1.32358,496641415915_7
2019/1/1 17:34,2.23103,496641415915_7
2019/1/1 17:38,2.83657,496641415915_7
2019/1/1 17:40,3.50861,496641415915_7
2019/1/1 17:42,4.18638,496641415915_7
2019/1/1 17:45,4.91402,496641415915_7
2019/1/1 17:47,5.72472,496641415915_7
2019/1/1 17:52,6.64341,496641415915_7
2019/1/1 17:53,7.05932,496641415915_7
2019/1/1 17:57,7.92201,496641415915_7
2019/1/1 18:00,9.30669,496641415915_7
2019/1/1 18:05,10.32271,496641415915_7
2019/1/1 18:11,11.79302,496641415915_7
2019/1/1 18:12,12.20109,496641415915_7
2019/1/1 18:15,12.95712,496641415915_7
2019/1/1 18:17,13.65437,496641415915_7
2019/1/1 18:20,14.32924,496641415915_7
2019/1/1 18:23,15.07501,496641415915_7
2019/1/1 18:31,16.71311,496641415915_7
2019/1/1 18:39,18.3731,496641415915_7
2019/1/1 18:43,19.80024,496641415915_7
2019/1/1 18:47,21.12827,496641415915_7
2019/1/1 21:35,0,496641415915_9
2019/1/1 21:38,1.32358,496641415915_9
2019/1/1 21:42,2.23103,496641415915_9
2019/1/1 21:43,2.83657,496641415915_9
2019/1/1 21:45,3.50861,496641415915_9
2019/1/1 21:47,4.18638,496641415915_9
2019/1/1 21:49,4.91402,496641415915_9
2019/1/1 21:52,5.72472,496641415915_9
2019/1/1 21:57,6.64341,496641415915_9
2019/1/1 21:58,7.05932,496641415915_9
2019/1/1 22:00,7.92201,496641415915_9
2019/1/1 22:03,9.30669,496641415915_9
2019/1/1 22:07,10.32271,496641415915_9
2019/1/1 22:12,11.79302,496641415915_9
2019/1/1 22:14,12.20109,496641415915_9
2019/1/1 22:15,12.95712,496641415915_9
2019/1/1 22:17,13.65437,496641415915_9
2019/1/1 22:19,14.32924,496641415915_9
2019/1/1 22:21,15.07501,496641415915_9
2019/1/1 22:26,16.71311,496641415915_9
2019/1/1 22:31,18.3731,496641415915_9
2019/1/1 22:36,19.80024,496641415915_9
2019/1/1 22:40,21.12827,496641415915_9
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
2019/1/1 6:49,14.32924,924196960269_0
,,
,,
,,
,,
,,
2019/1/1 8:12,0,924196960269_2
2019/1/1 8:14,1.32358,924196960269_2
2019/1/1 8:18,2.23103,924196960269_2
2019/1/1 8:21,2.83657,924196960269_2
2019/1/1 8:23,3.50861,924196960269_2
2019/1/1 8:25,4.18638,924196960269_2
2019/1/1 8:27,4.91402,924196960269_2
2019/1/1 8:29,5.72472,924196960269_2
2019/1/1 8:33,6.64341,924196960269_2
2019/1/1 8:35,7.05932,924196960269_2
2019/1/1 8:37,7.92201,924196960269_2
2019/1/1 8:39,9.30669,924196960269_2
2019/1/1 8:43,10.32271,924196960269_2
2019/1/1 8:48,11.79302,924196960269_2
2019/1/1 8:49,12.20109,924196960269_2
2019/1/1 8:51,12.95712,924196960269_2
2019/1/1 8:54,13.65437,924196960269_2
2019/1/1 8:57,14.32924,924196960269_2
2019/1/1 9:00,15.07501,924196960269_2
2019/1/1 9:06,16.71311,924196960269_2
2019/1/1 9:13,18.3731,924196960269_2
2019/1/1 9:18,19.80024,924196960269_2
2019/1/1 9:22,21.12827,924196960269_2
2019/1/1 11:22,0,924196960269_4
2019/1/1 11:26,1.32358,924196960269_4
2019/1/1 11:29,2.23103,924196960269_4
2019/1/1 11:34,2.83657,924196960269_4
2019/1/1 11:36,3.50861,924196960269_4
2019/1/1 11:37,4.18638,924196960269_4
2019/1/1 11:39,4.91402,924196960269_4
2019/1/1 11:43,5.72472,924196960269_4
2019/1/1 11:47,6.64341,924196960269_4
2019/1/1 11:48,7.05932,924196960269_4
2019/1/1 11:52,7.92201,924196960269_4
2019/1/1 11:54,9.30669,924196960269_4
2019/1/1 11:59,10.32271,924196960269_4
2019/1/1 12:03,11.79302,924196960269_4
2019/1/1 12:05,12.20109,924196960269_4
2019/1/1 12:06,12.95712,924196960269_4
2019/1/1 12:08,13.65437,924196960269_4
2019/1/1 12:12,14.32924,924196960269_4
2019/1/1 12:14,15.07501,924196960269_4
2019/1/1 12:20,16.71311,924196960269_4
2019/1/1 12:26,18.3731,924196960269_4
2019/1/1 12:29,19.80024,924196960269_4
2019/1/1 12:33,21.12827,924196960269_4
2019/1/1 15:07,0,924196960269_6
2019/1/1 15:10,1.32358,924196960269_6
2019/1/1 15:14,2.23103,924196960269_6
2019/1/1 15:18,2.83657,924196960269_6
2019/1/1 15:20,3.50861,924196960269_6
2019/1/1 15:23,4.18638,924196960269_6
2019/1/1 15:26,4.91402,924196960269_6
2019/1/1 15:29,5.72472,924196960269_6
2019/1/1 15:31,6.64341,924196960269_6
2019/1/1 15:33,7.05932,924196960269_6
2019/1/1 15:35,7.92201,924196960269_6
2019/1/1 15:40,9.30669,924196960269_6
2019/1/1 15:44,10.32271,924196960269_6
2019/1/1 15:50,11.79302,924196960269_6
2019/1/1 15:51,12.20109,924196960269_6
2019/1/1 15:55,12.95712,924196960269_6
2019/1/1 16:07,13.65437,924196960269_6
2019/1/1 16:25,14.32924,924196960269_6
2019/1/1 16:30,15.07501,924196960269_6
2019/1/1 16:40,16.71311,924196960269_6
2019/1/1 16:50,18.3731,924196960269_6
2019/1/1 16:55,19.80024,924196960269_6
2019/1/1 16:59,21.12827,924196960269_6
2019/1/1 19:25,0,924196960269_8
2019/1/1 19:27,1.32358,924196960269_8
2019/1/1 19:29,2.23103,924196960269_8
2019/1/1 19:31,2.83657,924196960269_8
2019/1/1 19:33,3.50861,924196960269_8
2019/1/1 19:35,4.18638,924196960269_8
2019/1/1 19:36,4.91402,924196960269_8
2019/1/1 19:40,5.72472,924196960269_8
2019/1/1 19:43,6.64341,924196960269_8
2019/1/1 19:45,7.05932,924196960269_8
2019/1/1 19:46,7.92201,924196960269_8
2019/1/1 19:49,9.30669,924196960269_8
2019/1/1 19:52,10.32271,924196960269_8
2019/1/1 19:57,11.79302,924196960269_8
2019/1/1 19:58,12.20109,924196960269_8
2019/1/1 19:59,12.95712,924196960269_8
2019/1/1 20:01,13.65437,924196960269_8
2019/1/1 20:05,14.32924,924196960269_8
2019/1/1 20:06,15.07501,924196960269_8
2019/1/1 20:12,16.71311,924196960269_8
2019/1/1 20:16,18.3731,924196960269_8
2019/1/1 20:20,19.80024,924196960269_8
2019/1/1 20:24,21.12827,924196960269_8
2019/1/1 23:01,0,924196960269_10
2019/1/1 23:05,1.32358,924196960269_10
2019/1/1 23:08,2.23103,924196960269_10
2019/1/1 23:10,2.83657,924196960269_10
2019/1/1 23:12,3.50861,924196960269_10
2019/1/1 23:13,4.18638,924196960269_10
2019/1/1 23:16,4.91402,924196960269_10
2019/1/1 23:19,5.72472,924196960269_10
2019/1/1 23:20,6.64341,924196960269_10
2019/1/1 23:22,7.05932,924196960269_10
2019/1/1 23:23,7.92201,924196960269_10
2019/1/1 23:25,9.30669,924196960269_10
2019/1/1 23:28,10.32271,924196960269_10
2019/1/1 23:31,11.79302,924196960269_10
2019/1/1 23:32,12.20109,924196960269_10
2019/1/1 23:33,12.95712,924196960269_10
2019/1/1 23:34,13.65437,924196960269_10
2019/1/1 23:36,14.32924,924196960269_10
2019/1/1 23:37,15.07501,924196960269_10
2019/1/1 23:41,16.71311,924196960269_10
2019/1/1 23:45,18.3731,924196960269_10
2019/1/1 23:48,19.80024,924196960269_10
2019/1/1 23:52,21.12827,924196960269_10
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
2019/1/1 6:01,21.12827,035409091893_0
2019/1/1 7:45,0,035409091893_2
2019/1/1 7:49,1.32358,035409091893_2
2019/1/1 7:52,2.23103,035409091893_2
2019/1/1 7:55,2.83657,035409091893_2
2019/1/1 7:57,3.50861,035409091893_2
2019/1/1 7:58,4.18638,035409091893_2
2019/1/1 8:02,4.91402,035409091893_2
2019/1/1 8:03,5.72472,035409091893_2
2019/1/1 8:07,6.64341,035409091893_2
2019/1/1 8:08,7.05932,035409091893_2
2019/1/1 8:10,7.92201,035409091893_2
2019/1/1 8:13,9.30669,035409091893_2
2019/1/1 8:18,10.32271,035409091893_2
2019/1/1 8:21,11.79302,035409091893_2
2019/1/1 8:23,12.20109,035409091893_2
2019/1/1 8:24,12.95712,035409091893_2
2019/1/1 8:27,13.65437,035409091893_2
2019/1/1 8:29,14.32924,035409091893_2
2019/1/1 8:31,15.07501,035409091893_2
2019/1/1 8:35,16.71311,035409091893_2
2019/1/1 8:40,18.3731,035409091893_2
2019/1/1 8:44,19.80024,035409091893_2
2019/1/1 8:48,21.12827,035409091893_2
2019/1/1 10:50,0,035409091893_4
2019/1/1 10:53,1.32358,035409091893_4
2019/1/1 10:56,2.23103,035409091893_4
2019/1/1 11:00,2.83657,035409091893_4
2019/1/1 11:01,3.50861,035409091893_4
2019/1/1 11:03,4.18638,035409091893_4
2019/1/1 11:06,4.91402,035409091893_4
2019/1/1 11:08,5.72472,035409091893_4
2019/1/1 11:12,6.64341,035409091893_4
2019/1/1 11:13,7.05932,035409091893_4
2019/1/1 11:16,7.92201,035409091893_4
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
2019/1/1 12:17,0,035409091893_6
2019/1/1 12:21,1.32358,035409091893_6
2019/1/1 12:23,2.23103,035409091893_6
2019/1/1 12:26,2.83657,035409091893_6
2019/1/1 12:28,3.50861,035409091893_6
2019/1/1 12:30,4.18638,035409091893_6
2019/1/1 12:32,4.91402,035409091893_6
2019/1/1 12:34,5.72472,035409091893_6
2019/1/1 12:38,6.64341,035409091893_6
2019/1/1 12:40,7.05932,035409091893_6
2019/1/1 12:42,7.92201,035409091893_6
2019/1/1 12:45,9.30669,035409091893_6
2019/1/1 12:49,10.32271,035409091893_6
2019/1/1 12:54,11.79302,035409091893_6
2019/1/1 12:55,12.20109,035409091893_6
2019/1/1 12:57,12.95712,035409091893_6
2019/1/1 13:00,13.65437,035409091893_6
2019/1/1 13:04,14.32924,035409091893_6
2019/1/1 13:05,15.07501,035409091893_6
2019/1/1 13:12,16.71311,035409091893_6
2019/1/1 13:17,18.3731,035409091893_6
2019/1/1 13:21,19.80024,035409091893_6
2019/1/1 13:25,21.12827,035409091893_6
2019/1/1 18:58,0,035409091893_8
2019/1/1 19:01,1.32358,035409091893_8
2019/1/1 19:03,2.23103,035409091893_8
2019/1/1 19:06,2.83657,035409091893_8
2019/1/1 19:08,3.50861,035409091893_8
2019/1/1 19:09,4.18638,035409091893_8
2019/1/1 19:11,4.91402,035409091893_8
2019/1/1 19:15,5.72472,035409091893_8
2019/1/1 19:18,6.64341,035409091893_8
2019/1/1 19:20,7.05932,035409091893_8
2019/1/1 19:22,7.92201,035409091893_8
2019/1/1 19:26,9.30669,035409091893_8
2019/1/1 19:29,10.32271,035409091893_8
2019/1/1 19:34,11.79302,035409091893_8
2019/1/1 19:35,12.20109,035409091893_8
2019/1/1 19:38,12.95712,035409091893_8
2019/1/1 19:40,13.65437,035409091893_8
2019/1/1 19:42,14.32924,035409091893_8
2019/1/1 19:44,15.07501,035409091893_8
2019/1/1 19:50,16.71311,035409091893_8
2019/1/1 19:55,18.3731,035409091893_8
2019/1/1 20:00,19.80024,035409091893_8
2019/1/1 20:04,21.12827,035409091893_8
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
2019/1/1 17:31,21.12827,198810104603_0
2019/1/1 19:37,0,198810104603_2
2019/1/1 19:40,1.32358,198810104603_2
2019/1/1 19:42,2.23103,198810104603_2
2019/1/1 19:47,2.83657,198810104603_2
2019/1/1 19:48,3.50861,198810104603_2
2019/1/1 19:50,4.18638,198810104603_2
2019/1/1 19:51,4.91402,198810104603_2
2019/1/1 19:52,5.72472,198810104603_2
2019/1/1 19:57,6.64341,198810104603_2
2019/1/1 19:58,7.05932,198810104603_2
2019/1/1 19:59,7.92201,198810104603_2
2019/1/1 20:02,9.30669,198810104603_2
2019/1/1 20:05,10.32271,198810104603_2
2019/1/1 20:11,11.79302,198810104603_2
2019/1/1 20:12,12.20109,198810104603_2
2019/1/1 20:13,12.95712,198810104603_2
2019/1/1 20:15,13.65437,198810104603_2
2019/1/1 20:17,14.32924,198810104603_2
2019/1/1 20:19,15.07501,198810104603_2
2019/1/1 20:24,16.71311,198810104603_2
2019/1/1 20:29,18.3731,198810104603_2
2019/1/1 20:31,19.80024,198810104603_2
2019/1/1 20:35,21.12827,198810104603_2
2019/1/1 7:10,0,061809091897_1
2019/1/1 7:13,1.32358,061809091897_1
2019/1/1 7:15,2.23103,061809091897_1
2019/1/1 7:18,2.83657,061809091897_1
2019/1/1 7:19,3.50861,061809091897_1
2019/1/1 7:23,4.18638,061809091897_1
2019/1/1 7:25,4.91402,061809091897_1
2019/1/1 7:29,5.72472,061809091897_1
2019/1/1 7:33,6.64341,061809091897_1
2019/1/1 7:34,7.05932,061809091897_1
2019/1/1 7:37,7.92201,061809091897_1
2019/1/1 7:39,9.30669,061809091897_1
2019/1/1 7:43,10.32271,061809091897_1
2019/1/1 7:47,11.79302,061809091897_1
2019/1/1 7:48,12.20109,061809091897_1
2019/1/1 7:51,12.95712,061809091897_1
2019/1/1 7:54,13.65437,061809091897_1
2019/1/1 7:57,14.32924,061809091897_1
2019/1/1 7:59,15.07501,061809091897_1
2019/1/1 8:04,16.71311,061809091897_1
2019/1/1 8:10,18.3731,061809091897_1
2019/1/1 8:12,19.80024,061809091897_1
2019/1/1 8:16,21.12827,061809091897_1
2019/1/1 10:09,0,061809091897_3
2019/1/1 10:12,1.32358,061809091897_3
2019/1/1 10:16,2.23103,061809091897_3
2019/1/1 10:22,2.83657,061809091897_3
2019/1/1 10:24,3.50861,061809091897_3
2019/1/1 10:27,4.18638,061809091897_3
2019/1/1 10:29,4.91402,061809091897_3
2019/1/1 10:33,5.72472,061809091897_3
2019/1/1 10:37,6.64341,061809091897_3
2019/1/1 10:39,7.05932,061809091897_3
2019/1/1 10:41,7.92201,061809091897_3
2019/1/1 10:45,9.30669,061809091897_3
2019/1/1 10:49,10.32271,061809091897_3
2019/1/1 10:54,11.79302,061809091897_3
2019/1/1 10:56,12.20109,061809091897_3
2019/1/1 10:58,12.95712,061809091897_3
2019/1/1 11:01,13.65437,061809091897_3
2019/1/1 11:04,14.32924,061809091897_3
2019/1/1 11:05,15.07501,061809091897_3
2019/1/1 11:12,16.71311,061809091897_3
2019/1/1 11:17,18.3731,061809091897_3
2019/1/1 11:19,19.80024,061809091897_3
2019/1/1 11:23,21.12827,061809091897_3
2019/1/1 15:27,0,061809091897_5
2019/1/1 15:30,1.32358,061809091897_5
2019/1/1 15:33,2.23103,061809091897_5
2019/1/1 15:39,2.83657,061809091897_5
2019/1/1 15:40,3.50861,061809091897_5
2019/1/1 15:43,4.18638,061809091897_5
2019/1/1 15:46,4.91402,061809091897_5
2019/1/1 15:47,5.72472,061809091897_5
2019/1/1 15:53,6.64341,061809091897_5
2019/1/1 15:54,7.05932,061809091897_5
2019/1/1 15:56,7.92201,061809091897_5
2019/1/1 15:58,9.30669,061809091897_5
2019/1/1 16:02,10.32271,061809091897_5
2019/1/1 16:07,11.79302,061809091897_5
2019/1/1 16:08,12.20109,061809091897_5
2019/1/1 16:11,12.95712,061809091897_5
2019/1/1 16:21,13.65437,061809091897_5
2019/1/1 16:39,14.32924,061809091897_5
2019/1/1 16:48,15.07501,061809091897_5
2019/1/1 16:57,16.71311,061809091897_5
2019/1/1 17:06,18.3731,061809091897_5
2019/1/1 17:10,19.80024,061809091897_5
2019/1/1 17:14,21.12827,061809091897_5
2019/1/1 22:11,0,061809091897_7
2019/1/1 22:14,1.32358,061809091897_7
2019/1/1 22:17,2.23103,061809091897_7
2019/1/1 22:20,2.83657,061809091897_7
2019/1/1 22:21,3.50861,061809091897_7
2019/1/1 22:24,4.18638,061809091897_7
2019/1/1 22:25,4.91402,061809091897_7
2019/1/1 22:26,5.72472,061809091897_7
2019/1/1 22:28,6.64341,061809091897_7
2019/1/1 22:29,7.05932,061809091897_7
2019/1/1 22:30,7.92201,061809091897_7
2019/1/1 22:33,9.30669,061809091897_7
2019/1/1 22:37,10.32271,061809091897_7
2019/1/1 22:40,11.79302,061809091897_7
2019/1/1 22:41,12.20109,061809091897_7
2019/1/1 22:43,12.95712,061809091897_7
2019/1/1 22:45,13.65437,061809091897_7
2019/1/1 22:47,14.32924,061809091897_7
2019/1/1 22:48,15.07501,061809091897_7
2019/1/1 22:53,16.71311,061809091897_7
2019/1/1 22:58,18.3731,061809091897_7
2019/1/1 23:02,19.80024,061809091897_7
2019/1/1 23:06,21.12827,061809091897_7
2019/1/1 8:18,0,870982826320_1
2019/1/1 8:21,1.32358,870982826320_1
2019/1/1 8:24,2.23103,870982826320_1
2019/1/1 8:26,2.83657,870982826320_1
2019/1/1 8:27,3.50861,870982826320_1
2019/1/1 8:29,4.18638,870982826320_1
2019/1/1 8:31,4.91402,870982826320_1
2019/1/1 8:35,5.72472,870982826320_1
2019/1/1 8:38,6.64341,870982826320_1
2019/1/1 8:40,7.05932,870982826320_1
2019/1/1 8:43,7.92201,870982826320_1
2019/1/1 8:47,9.30669,870982826320_1
2019/1/1 8:52,10.32271,870982826320_1
2019/1/1 8:56,11.79302,870982826320_1
2019/1/1 8:58,12.20109,870982826320_1
2019/1/1 9:00,12.95712,870982826320_1
2019/1/1 9:03,13.65437,870982826320_1
2019/1/1 9:06,14.32924,870982826320_1
2019/1/1 9:09,15.07501,870982826320_1
2019/1/1 9:15,16.71311,870982826320_1
2019/1/1 9:22,18.3731,870982826320_1
2019/1/1 9:26,19.80024,870982826320_1
2019/1/1 9:30,21.12827,870982826320_1
2019/1/1 11:41,0,870982826320_3
2019/1/1 11:43,1.32358,870982826320_3
2019/1/1 11:47,2.23103,870982826320_3
2019/1/1 11:51,2.83657,870982826320_3
2019/1/1 11:53,3.50861,870982826320_3
2019/1/1 11:55,4.18638,870982826320_3
2019/1/1 11:56,4.91402,870982826320_3
2019/1/1 11:59,5.72472,870982826320_3
2019/1/1 12:04,6.64341,870982826320_3
2019/1/1 12:05,7.05932,870982826320_3
2019/1/1 12:09,7.92201,870982826320_3
2019/1/1 12:13,9.30669,870982826320_3
2019/1/1 12:16,10.32271,870982826320_3
2019/1/1 12:21,11.79302,870982826320_3
2019/1/1 12:22,12.20109,870982826320_3
2019/1/1 12:23,12.95712,870982826320_3
2019/1/1 12:26,13.65437,870982826320_3
2019/1/1 12:28,14.32924,870982826320_3
2019/1/1 12:30,15.07501,870982826320_3
2019/1/1 12:35,16.71311,870982826320_3
2019/1/1 12:39,18.3731,870982826320_3
2019/1/1 12:43,19.80024,870982826320_3
2019/1/1 12:47,21.12827,870982826320_3
2019/1/1 15:57,0,870982826320_5
2019/1/1 16:00,1.32358,870982826320_5
2019/1/1 16:02,2.23103,870982826320_5
2019/1/1 16:05,2.83657,870982826320_5
2019/1/1 16:08,3.50861,870982826320_5
2019/1/1 16:11,4.18638,870982826320_5
2019/1/1 16:14,4.91402,870982826320_5
2019/1/1 16:16,5.72472,870982826320_5
2019/1/1 16:21,6.64341,870982826320_5
2019/1/1 16:24,7.05932,870982826320_5
2019/1/1 16:26,7.92201,870982826320_5
2019/1/1 16:30,9.30669,870982826320_5
2019/1/1 16:33,10.32271,870982826320_5
2019/1/1 16:39,11.79302,870982826320_5
2019/1/1 16:40,12.20109,870982826320_5
2019/1/1 16:43,12.95712,870982826320_5
2019/1/1 16:53,13.65437,870982826320_5
2019/1/1 17:16,14.32924,870982826320_5
2019/1/1 17:21,15.07501,870982826320_5
2019/1/1 17:33,16.71311,870982826320_5
2019/1/1 17:45,18.3731,870982826320_5
2019/1/1 17:54,19.80024,870982826320_5
2019/1/1 17:58,21.12827,870982826320_5
2019/1/1 19:59,0,870982826320_7
2019/1/1 20:02,1.32358,870982826320_7
2019/1/1 20:07,2.23103,870982826320_7
2019/1/1 20:12,2.83657,870982826320_7
2019/1/1 20:13,3.50861,870982826320_7
2019/1/1 20:15,4.18638,870982826320_7
2019/1/1 20:16,4.91402,870982826320_7
2019/1/1 20:19,5.72472,870982826320_7
2019/1/1 20:22,6.64341,870982826320_7
2019/1/1 20:23,7.05932,870982826320_7
2019/1/1 20:26,7.92201,870982826320_7
2019/1/1 20:30,9.30669,870982826320_7
2019/1/1 20:33,10.32271,870982826320_7
2019/1/1 20:37,11.79302,870982826320_7
2019/1/1 20:38,12.20109,870982826320_7
2019/1/1 20:41,12.95712,870982826320_7
2019/1/1 20:43,13.65437,870982826320_7
2019/1/1 20:45,14.32924,870982826320_7
2019/1/1 20:47,15.07501,870982826320_7
2019/1/1 20:52,16.71311,870982826320_7
2019/1/1 20:57,18.3731,870982826320_7
2019/1/1 21:01,19.80024,870982826320_7
2019/1/1 21:05,21.12827,870982826320_7
2019/1/1 21:23,0,870982826320_9
2019/1/1 21:27,1.32358,870982826320_9
2019/1/1 21:29,2.23103,870982826320_9
2019/1/1 21:33,2.83657,870982826320_9
2019/1/1 21:35,3.50861,870982826320_9
2019/1/1 21:37,4.18638,870982826320_9
2019/1/1 21:39,4.91402,870982826320_9
2019/1/1 21:42,5.72472,870982826320_9
2019/1/1 21:46,6.64341,870982826320_9
2019/1/1 21:48,7.05932,870982826320_9
2019/1/1 21:50,7.92201,870982826320_9
2019/1/1 21:53,9.30669,870982826320_9
2019/1/1 21:55,10.32271,870982826320_9
2019/1/1 21:59,11.79302,870982826320_9
2019/1/1 22:00,12.20109,870982826320_9
2019/1/1 22:02,12.95712,870982826320_9
2019/1/1 22:04,13.65437,870982826320_9
2019/1/1 22:06,14.32924,870982826320_9
2019/1/1 22:08,15.07501,870982826320_9
2019/1/1 22:13,16.71311,870982826320_9
2019/1/1 22:16,18.3731,870982826320_9
2019/1/1 22:18,19.80024,870982826320_9
2019/1/1 22:22,21.12827,870982826320_9
2019/1/1 5:21,0,061822765497_0
2019/1/1 5:23,1.32358,061822765497_0
2019/1/1 5:25,2.23103,061822765497_0
2019/1/1 5:28,2.83657,061822765497_0
2019/1/1 5:29,3.50861,061822765497_0
2019/1/1 5:33,4.18638,061822765497_0
2019/1/1 5:34,4.91402,061822765497_0
2019/1/1 5:36,5.72472,061822765497_0
2019/1/1 5:42,6.64341,061822765497_0
2019/1/1 5:43,7.05932,061822765497_0
2019/1/1 5:46,7.92201,061822765497_0
2019/1/1 5:50,9.30669,061822765497_0
2019/1/1 5:54,10.32271,061822765497_0
2019/1/1 5:58,11.79302,061822765497_0
2019/1/1 5:59,12.20109,061822765497_0
2019/1/1 6:01,12.95712,061822765497_0
2019/1/1 6:04,13.65437,061822765497_0
2019/1/1 6:06,14.32924,061822765497_0
2019/1/1 6:08,15.07501,061822765497_0
2019/1/1 6:13,16.71311,061822765497_0
2019/1/1 6:16,18.3731,061822765497_0
2019/1/1 6:20,19.80024,061822765497_0
2019/1/1 6:24,21.12827,061822765497_0
2019/1/1 8:42,0,061822765497_2
2019/1/1 8:45,1.32358,061822765497_2
2019/1/1 8:47,2.23103,061822765497_2
2019/1/1 8:49,2.83657,061822765497_2
2019/1/1 8:51,3.50861,061822765497_2
2019/1/1 8:53,4.18638,061822765497_2
2019/1/1 8:56,4.91402,061822765497_2
2019/1/1 8:58,5.72472,061822765497_2
2019/1/1 9:02,6.64341,061822765497_2
2019/1/1 9:04,7.05932,061822765497_2
2019/1/1 9:06,7.92201,061822765497_2
2019/1/1 9:10,9.30669,061822765497_2
2019/1/1 9:14,10.32271,061822765497_2
2019/1/1 9:19,11.79302,061822765497_2
2019/1/1 9:20,12.20109,061822765497_2
2019/1/1 9:23,12.95712,061822765497_2
2019/1/1 9:25,13.65437,061822765497_2
2019/1/1 9:29,14.32924,061822765497_2
2019/1/1 9:30,15.07501,061822765497_2
2019/1/1 9:34,16.71311,061822765497_2
2019/1/1 9:39,18.3731,061822765497_2
2019/1/1 9:42,19.80024,061822765497_2
2019/1/1 9:46,21.12827,061822765497_2
2019/1/1 12:15,0,061822765497_4
2019/1/1 12:17,1.32358,061822765497_4
2019/1/1 12:20,2.23103,061822765497_4
2019/1/1 12:25,2.83657,061822765497_4
2019/1/1 12:27,3.50861,061822765497_4
2019/1/1 12:29,4.18638,061822765497_4
2019/1/1 12:31,4.91402,061822765497_4
2019/1/1 12:33,5.72472,061822765497_4
2019/1/1 12:38,6.64341,061822765497_4
2019/1/1 12:39,7.05932,061822765497_4
2019/1/1 12:42,7.92201,061822765497_4
2019/1/1 12:45,9.30669,061822765497_4
2019/1/1 12:50,10.32271,061822765497_4
2019/1/1 12:53,11.79302,061822765497_4
2019/1/1 12:54,12.20109,061822765497_4
2019/1/1 12:57,12.95712,061822765497_4
2019/1/1 13:00,13.65437,061822765497_4
2019/1/1 13:04,14.32924,061822765497_4
2019/1/1 13:05,15.07501,061822765497_4
2019/1/1 13:09,16.71311,061822765497_4
2019/1/1 13:13,18.3731,061822765497_4
2019/1/1 13:18,19.80024,061822765497_4
2019/1/1 13:22,21.12827,061822765497_4
2019/1/1 16:37,0,061822765497_6
2019/1/1 16:40,1.32358,061822765497_6
2019/1/1 16:43,2.23103,061822765497_6
2019/1/1 16:46,2.83657,061822765497_6
2019/1/1 16:48,3.50861,061822765497_6
2019/1/1 16:51,4.18638,061822765497_6
2019/1/1 16:54,4.91402,061822765497_6
2019/1/1 16:58,5.72472,061822765497_6
2019/1/1 17:01,6.64341,061822765497_6
2019/1/1 17:02,7.05932,061822765497_6
2019/1/1 17:04,7.92201,061822765497_6
2019/1/1 17:07,9.30669,061822765497_6
2019/1/1 17:11,10.32271,061822765497_6
2019/1/1 17:15,11.79302,061822765497_6
2019/1/1 17:17,12.20109,061822765497_6
2019/1/1 17:20,12.95712,061822765497_6
2019/1/1 17:26,13.65437,061822765497_6
2019/1/1 17:32,14.32924,061822765497_6
2019/1/1 17:36,15.07501,061822765497_6
2019/1/1 17:43,16.71311,061822765497_6
2019/1/1 17:51,18.3731,061822765497_6
2019/1/1 18:00,19.80024,061822765497_6
2019/1/1 18:04,21.12827,061822765497_6
2019/1/1 20:16,0,061822765497_8
2019/1/1 20:18,1.32358,061822765497_8
2019/1/1 20:21,2.23103,061822765497_8
2019/1/1 20:22,2.83657,061822765497_8
2019/1/1 20:24,3.50861,061822765497_8
2019/1/1 20:27,4.18638,061822765497_8
2019/1/1 20:29,4.91402,061822765497_8
2019/1/1 20:31,5.72472,061822765497_8
2019/1/1 20:36,6.64341,061822765497_8
2019/1/1 20:37,7.05932,061822765497_8
